tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,1999-02-12,4019,LA CARLOTA,Córdoba,Nacional,1999,20,PICK-UP,68,TOYOTA,08,HILUX 4X4 CABINA DOBLE SR5,1,Privado,Física,LA CARLOTA,CORDOBA,Masculino,1979,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2014-04-21,4026,RIO CUARTO Nº 1,Córdoba,Nacional,2014,91,MIDIBUS,29,MERCEDES BENZ,DK,SPRINTER 515 CDI-C 4325 TE,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1960,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2018-06-22,4033,VILLA MARIA Nº 1,Córdoba,Protocolo 21,2018,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,VILLA MARIA,CORDOBA,Masculino,1970,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2012-11-28,4036,LAS VARILLAS,Córdoba,Nacional,2012,20,PICK-UP,19,FORD,WH,RANGER2 DC 4X2 XL SAFETY 2.2L D,1,Privado,Física,LAS VARILLAS,CORDOBA,Masculino,1995,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2022-06-29,4038,CORDOBA Nº 07,Córdoba,Nacional,2022,26,CHASIS CON CABINA,29,MERCEDES BENZ,GE,ATEGO 1721 48,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2014,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2020-12-18,4038,CORDOBA Nº 07,Córdoba,Importado,2018,82,PICK-UP CABINA DOBLE,205,ZANELLA,091,Z TRUCK DUO,1,Privado,Jurídica,CAPITAL,CORDOBA,No aplica,2002,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2019-10-18,4038,CORDOBA Nº 07,Córdoba,Protocolo 21,2019,80,PICK-UP CABINA SIMPLE,024,CHEVROLET,578,S10 2.8 4X4 LS,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1996,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2022-06-29,4038,CORDOBA Nº 07,Córdoba,Nacional,2022,26,CHASIS CON CABINA,29,MERCEDES BENZ,GE,ATEGO 1721 48,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2014,No aplica,100,14,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2022-07-07,4038,CORDOBA Nº 07,Córdoba,Importado,2022,82,PICK-UP CABINA DOBLE,M20,RAM,007,RAM 1500 SLT LARAMIE 5.7L AT8 4X4,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2003,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2012-04-27,4038,CORDOBA Nº 07,Córdoba,Nacional,2012,17,SEDAN 5 PTAS,37,RENAULT,UX,KANGOO AUTH.PLUS 1.6 D AA CD PK 2P 7A,1,Privado,Física,CORDOBA,CORDOBA,No identificado,1964,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2014-05-19,4038,CORDOBA Nº 07,Córdoba,Nacional,2014,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1956,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2011-03-31,4038,CORDOBA Nº 07,Córdoba,Protocolo 21,2011,15,TRANSP. DE PASAJEROS,092,MERCEDES BENZ,168,O-500 RSD,2,Público,Física,CORDOBA,CORDOBA,Masculino,1989,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2010-04-20,4039,RIO CUARTO Nº 2,Córdoba,Protocolo 21,2010,02,SEDAN 4 PTAS,112,RENAULT,652,LOGAN 1.6 8V BASE,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2020-08-03,4039,RIO CUARTO Nº 2,Córdoba,Protocolo 21,2020,04,RURAL 5 PUERTAS,136,VOLKSWAGEN,698,T-CROSS TRENDLINE 1.6 MSI 110CV,1,Privado,Física,RIO CUARTO,CORDOBA,Femenino,1976,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2004-08-06,4043,VILLA MARIA Nº 2,Córdoba,Nacional,2004,17,SEDAN 5 PUERTAS,34,PEUGEOT,EC,307 XS HDI 5P,1,Privado,Física,VILLA MARIA,CORDOBA,Femenino,1979,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2017-02-10,4045,CORDOBA Nº 12,Córdoba,Nacional,2017,12,SEDAN 4 PUERTAS,07,CITROEN,DZ,C4 LOUNGE 143 FEEL PACK,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1978,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2013-01-09,4045,CORDOBA Nº 12,Córdoba,Importado,2013,21,COUPE,136,VOLKSWAGEN,483,SCIROCCO 1.4 TSI,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1990,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2024-03-26,4053,CORDOBA Nº 13,Córdoba,Importado,2024,80,PICK-UP CABINA SIMPLE,072,KIA,207,K2500,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1956,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2015-01-27,4054,MARCOS JUAREZ Nº 2,Córdoba,Protocolo 21,2015,82,PICK-UP CABINA DOBLE,024,CHEVROLET,580,S10 2.8TD 4X2 LT,1,Privado,Física,MARCOS JUAREZ,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2015-01-27,4054,MARCOS JUAREZ Nº 2,Córdoba,Protocolo 21,2015,82,PICK-UP CABINA DOBLE,024,CHEVROLET,580,S10 2.8TD 4X2 LT,1,Privado,Física,MARCOS JUAREZ,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2015-01-27,4054,MARCOS JUAREZ Nº 2,Córdoba,Protocolo 21,2015,82,PICK-UP CABINA DOBLE,024,CHEVROLET,580,S10 2.8TD 4X2 LT,1,Privado,Física,MARCOS JUAREZ,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2000-10-11,4054,MARCOS JUAREZ Nº 2,Córdoba,Protocolo 21,2000,05,SEDAN 5 PTAS,047,FORD,001,FIESTA CLX,1,Privado,Física,MARCOS JUAREZ,CORDOBA,Masculino,1981,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2022-03-18,4057,VILLA MARIA Nº 3,Córdoba,Nacional,2022,17,SEDAN 5 PUERTAS,34,PEUGEOT,PZ,208 ACTIVE 1.6L,1,Privado,Física,AUSONIA,CORDOBA,Femenino,1982,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,1999-09-17,4057,VILLA MARIA Nº 3,Córdoba,Nacional,1999,22,FURGON,37,RENAULT,EF,KANGOO RL EXPRESS DIE DA,1,Privado,Física,SILVIO PELLICO,CORDOBA,Masculino,1971,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2017-03-29,4057,VILLA MARIA Nº 3,Córdoba,Importado,2017,10,TODO TERRENO,024,CHEVROLET,631,CHEVROLET TRACKER AWD LTZ+,1,Privado,Física,VILLA NUEVA,CORDOBA,No identificado,1968,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2021-05-31,4059,CORDOBA Nº 16,Córdoba,Importado,2021,10,TODO TERRENO,018,BMW,581,X3 XDRIVE 30I,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1969,ARGENTINA,50,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2007-04-27,4062,CORDOBA Nº 19,Córdoba,Nacional,2007,17,SEDAN 5 PTAS,37,RENAULT,SB,CLIO PACK PLUS 1.2,2,Público,Física,CORDOBA,CORDOBA,Masculino,1976,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2012-08-03,4063,CORDOBA Nº 20,Córdoba,Protocolo 21,2012,05,SEDAN 5 PTAS,044,FIAT,726,UNO WAY 1.4 8V,1,Privado,Física,CAPITAL,CORDOBA,Masculino,1943,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,1997-10-20,4067,ALTA GRACIA Nº 2,Córdoba,Importado,1997,17,CHASIS C/CABINA,,FORD,,F-14000,1,Privado,Jurídica,ALTA GRACIA,CORDOBA,No aplica,2018,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2013-10-25,4067,ALTA GRACIA Nº 2,Córdoba,Importado,2013,02,SEDAN 4 PUERTAS,024,CHEVROLET,572,AVEO G3 LS 1.6N M/T,1,Privado,Física,MALAGUEÑO,CORDOBA,No identificado,1997,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2016-10-28,4067,ALTA GRACIA Nº 2,Córdoba,Nacional,2016,22,FURGON,34,PEUGEOT,KG,PARTNER CONFORT 1.6 HDI,1,Privado,Física,MALAGUEÑO,CORDOBA,Femenino,1989,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2011-03-22,4067,ALTA GRACIA Nº 2,Córdoba,Nacional,2011,20,PICK-UP,19,FORD,SV,RANGER DC 4X2 XLT 3.,1,Privado,Física,ALTA GRACIA,CORDOBA,Masculino,1982,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2008-09-02,4069,RIO CEBALLOS,Córdoba,Importado,2008,10,TODO TERRENO,055,HONDA,B52,CR-V EXL,1,Privado,Física,UNQUILLO,CORDOBA,Masculino,1977,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2008-09-02,4069,RIO CEBALLOS,Córdoba,Importado,2008,10,TODO TERRENO,055,HONDA,B52,CR-V EXL,1,Privado,Física,UNQUILLO,CORDOBA,Masculino,1977,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2010-04-30,4069,RIO CEBALLOS,Córdoba,Protocolo 21,2010,04,RURAL 5 PUERTAS,047,FORD,601,ECOSPORT 1.4L TDCI 4X2 XL PLUS,1,Privado,Física,UNQUILLO,CORDOBA,No identificado,1994,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2018-09-20,4082,VILLA ALLENDE Nº 2,Córdoba,Protocolo 21,2018,04,RURAL 5 PUERTAS,112,RENAULT,B03,CAPTUR LIFE 1.6,1,Privado,Física,VILLA ALLENDE,CORDOBA,Femenino,1970,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2012-01-18,4083,BELL VILLE Nº 2,Córdoba,Protocolo 21,2012,05,SEDAN 5 PTAS,044,FIAT,724,IDEA ESSENCE 1.6 16V,1,Privado,Física,BALLESTEROS,CORDOBA,Masculino,1976,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2012-01-18,4083,BELL VILLE Nº 2,Córdoba,Protocolo 21,2012,05,SEDAN 5 PTAS,044,FIAT,724,IDEA ESSENCE 1.6 16V,1,Privado,Física,BALLESTEROS,CORDOBA,Masculino,1976,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2004-05-18,4083,BELL VILLE Nº 2,Córdoba,Protocolo 21,2004,22,SEDAN 3 PUERTAS,136,VOLKSWAGEN,274,GOL 1.6,1,Privado,Física,NOETINGER,CORDOBA,Femenino,1985,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2016-07-07,4085,BALNEARIA,Córdoba,Protocolo 21,2016,82,PICK-UP CABINA DOBLE,024,CHEVROLET,579,S10 2.8TD 4X2 LS,1,Privado,Física,MARULL,CORDOBA,Masculino,1984,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2019-08-22,4085,BALNEARIA,Córdoba,Nacional,2019,20,PICK-UP,68,TOYOTA,AD,HILUX 4X2 D/C DX 2.4 TDI 6 M/T,1,Privado,Física,VILLA CONCEPCION DEL TIO,CORDOBA,Masculino,1989,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,1973-01-05,4087,RIO CUARTO Nº 5,Córdoba,Nacional,1972,23,CAMION,17,FIAT,13,619 N1,1,Privado,Física,RIO CUARTO,CORDOBA,Masculino,1986,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2009-08-20,17008,SALTA Nº 4,Salta,Protocolo 21,2009,17,CHASIS C/CABINA,092,MERCEDES BENZ,774,ACCELO 915C,1,Privado,Física,EL CARRIL,SALTA,Masculino,1969,ARGENTINA,100,66,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2020-08-28,4090,CORDOBA Nº 26,Córdoba,Nacional,2020,17,SEDAN 5 PUERTAS,34,PEUGEOT,PW,208 ALLURE TIPTRONIC 1.6L,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1998,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2010-05-06,5009,ITUZAINGO Nº 1,Corrientes,Importado,2010,10,TODO TERRENO,058,HYUNDAI,289,SANTA FE 4WD CRDI,1,Privado,Física,SAN CARLOS,CORRIENTES,Masculino,1986,ARGENTINA,100,18,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2021-06-03,6001,CHARATA,Chaco,Nacional,2021,20,PICK-UP,AC,NISSAN,11,FRONTIER CD X-GEAR 2.3 D 4X4 AT,1,Privado,Física,CORZUELA,CHACO,Masculino,1967,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2012-09-10,6004,MACHAGAI,Chaco,Nacional,2012,22,FURGON,37,RENAULT,VW,KANGOO CONFORT 1.6CD AA DA SVT1PL(600KG),1,Privado,Física,COLONIAS UNIDAS,CHACO,No identificado,1972,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2024-12-16,6007,RESISTENCIA Nº 1,Chaco,Nacional,2024,20,PICK-UP,68,TOYOTA,DF,HILUX 4X2 DC SRV 2.8 TDI 6 AT HAR,1,Privado,Física,PAMPA DEL INDIO,CHACO,Masculino,1974,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2010-02-25,6007,RESISTENCIA Nº 1,Chaco,Protocolo 21,2010,22,SEDAN 3 PTAS,047,FORD,816,KA FLY VIRAL 1.6L,1,Privado,Física,FONTANA,CHACO,Masculino,1987,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2016-07-13,6011,RESISTENCIA Nº 3,Chaco,Protocolo 21,2016,05,SEDAN 5 PUERTAS,024,CHEVROLET,590,SPIN 1.8 N LTZ M/T,1,Privado,Física,RESISTENCIA,CHACO,Femenino,1977,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2017-05-30,6012,PRESIDENCIA ROQUE SAENZ PEÑA Nº 2,Chaco,Nacional,2017,17,SEDAN 5 PUERTAS,34,PEUGEOT,LG,PARTNER PATAGONICA HDI 1.6 VTC PLUS,1,Privado,Física,PRESIDENCIA ROQUE SÁENZ PEÑA,CHACO,Masculino,1960,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2017-09-20,17003,ORAN,Salta,Nacional,2017,17,SEDAN 5 PUERTAS,34,PEUGEOT,NH,308 FELINE THP,1,Privado,Física,EMBARCACIÓN,SALTA,Femenino,1986,ARGENTINA,100,66,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2013-06-10,6014,BARRANQUERAS,Chaco,Protocolo 21,2013,05,SEDAN 5 PUERTAS,044,FIAT,592,UNO FIRE 1242 MPI 8V,1,Privado,Física,BARRANQUERAS,CHACO,No identificado,1967,ARGENTINA,100,22,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2018-08-31,7002,ESQUEL Nº 1,Chubut,Nacional,2018,20,PICK-UP,19,FORD,ZU,RANGER DC 4X2 XLT 2.5L N,1,Privado,Física,ESQUEL,CHUBUT,Masculino,1986,ARGENTINA,100,26,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2019-05-03,7003,RAWSON,Chubut,Nacional,2019,20,PICK-UP,53,VOLKSWAGEN,7Y,AMAROK DC 2.0L TDI 180CV COMFORTLINE 4X2 MAN EU5,1,Privado,Física,RAWSON,CHUBUT,Masculino,1983,ARGENTINA,100,26,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,1989-01-05,7010,TRELEW Nº 2,Chubut,Nacional,1989,26,CHASIS CON CABINA,19,FORD,28,FORD F-400,1,Privado,Jurídica,TRELEW,CHUBUT,No aplica,2000,No aplica,100,26,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,1995-08-29,7010,TRELEW Nº 2,Chubut,Nacional,1995,26,CHASIS C/CABINA,65,DEUTZ-AGRALE,11,DYNAMIC-11,1,Privado,Jurídica,TRELEW,CHUBUT,No aplica,2000,No aplica,100,26,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2006-10-03,7010,TRELEW Nº 2,Chubut,Protocolo 21,2006,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Jurídica,TRELEW,CHUBUT,No aplica,2000,No aplica,100,26,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2000-07-14,7010,TRELEW Nº 2,Chubut,Protocolo 21,2000,17,CHASIS C/CABINA,092,MERCEDES BENZ,617,712C,1,Privado,Jurídica,TRELEW,CHUBUT,No aplica,2000,No aplica,100,26,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2019-04-16,8002,COLON Nº 1,Entre Ríos,Nacional,2019,20,PICK-UP,53,VOLKSWAGEN,7P,AMAROK DC 2.0L TDI 180CV CONFORLINE 4X2 AUT EU5,1,Privado,Jurídica,VILLA ELISA,ENTRE RIOS,No aplica,2013,No aplica,100,30,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2023-06-29,8002,COLON Nº 1,Entre Ríos,Importado,2023,82,PICK-UP CABINA DOBLE,047,FORD,C83,MAVERICK LARIAT 2.0L 4X4 AT,1,Privado,Física,COLÓN,ENTRE RIOS,No identificado,1987,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2016-07-18,8004,CONCORDIA Nº 1,Entre Ríos,Nacional,2016,20,PICK-UP,68,TOYOTA,92,HILUX 4X4 D/C SRX 2.8 TDI 6 A/T,1,Privado,Física,CONCORDIA,ENTRE RIOS,No identificado,1964,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2010-09-29,8005,CHAJARI,Entre Ríos,Nacional,2010,20,PICK-UP,19,FORD,SW,RANGER DC 4X2 XLS 3.0L D/2010,1,Privado,Física,CHAJARI,ENTRE RIOS,Masculino,1984,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2000-12-12,8007,GUALEGUAY Nº 1,Entre Ríos,Importado,2000,17,CHASIS C/CABINA,047,FORD,204,F-14.000,1,Privado,Física,GUALEGUAY,ENTRE RIOS,No identificado,1970,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,1987-06-29,8007,GUALEGUAY Nº 1,Entre Ríos,Nacional,1987,12,SEDAN 4 PTAS,34,PEUGEOT,06,504 SRDTCA,1,Privado,Física,GUALEGUAY,ENTRE RIOS,No identificado,1982,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2008-06-25,8011,PARANA Nº 1,Entre Ríos,Nacional,2008,20,PICK-UP,68,TOYOTA,36,HILUX 4X2 CABINA DOBLE DX PACK 2.5 TD,1,Privado,Física,HASENKAMP,ENTRE RIOS,No identificado,1961,No identificado,100,30,
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2017-01-06,8015,VILLAGUAY,Entre Ríos,Nacional,2017,40,TODO TERRENO,68,TOYOTA,AJ,SW4 4X4 SRX 2.8 TDI 6 A/T 7A,1,Privado,Física,VILLAGUAY,ENTRE RIOS,Masculino,1984,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2021-02-10,8015,VILLAGUAY,Entre Ríos,Nacional,2018,22,FURGON,29,MERCEDES BENZ,DF,SPRINTER 415 CDI-3665-MIXTO4+1 TE V1,1,Privado,Física,VILLAGUAY,ENTRE RIOS,Femenino,1970,BOLIVIA,33.34,30,202
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2014-06-06,8021,CONCORDIA Nº 2,Entre Ríos,Protocolo 21,2014,80,PICK-UP CABINA SIMPLE,024,CHEVROLET,598,MONTANA 1.8 LS PACK,1,Privado,Física,CONCORDIA,ENTRE RIOS,Masculino,1987,ARGENTINA,100,30,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2005-05-09,15003,ZAPALA,Neuquén,Protocolo 21,2005,05,SEDAN 5 PUERTAS,044,FIAT,587,PALIO FIRE 1242 MPI 16V   /2005,1,Privado,Física,ZAPALA,NEUQUEN,Masculino,1984,ARGENTINA,100,58,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2014-08-28,9004,FORMOSA Nº 2,Formosa,Nacional,2014,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,1,Privado,Física,FORMOSA,FORMOSA,Femenino,1995,ARGENTINA,100,34,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2011-03-04,10001,LA QUIACA,Jujuy,Nacional,2011,20,PICK-UP,19,FORD,TC,RANGER DC 4X2 XL PLUS 2.3L N,1,Privado,Física,CASIRA,JUJUY,Masculino,1986,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2009-03-12,15008,CENTENARIO Nº 1,Neuquén,Protocolo 21,2009,02,SEDAN 4 PTAS,024,CHEVROLET,454,CORSA II 4P 1.8L EASYTRONIC GAS,1,Privado,Física,CENTENARIO,NEUQUEN,Femenino,1984,ARGENTINA,100,58,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2024-09-20,10005,LIB.GRAL.SAN MARTIN,Jujuy,Nacional,2024,20,PICK-UP,53,VOLKSWAGEN,A2,AMAROK COMFORTLINE V6 AT 4X4 G2,1,Privado,Física,YUTO,JUJUY,No identificado,1978,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2015-02-10,10006,SAN SALVADOR DE JUJUY Nº 3,Jujuy,Protocolo 21,2015,92,TRACTOR C/CABINA DORMITORIO,120,SCANIA,450,G310 A4X2,1,Privado,Física,PALPALA,JUJUY,Femenino,1977,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2013-12-13,10006,SAN SALVADOR DE JUJUY Nº 3,Jujuy,Protocolo 21,2013,11,PICK-UP,104,PEUGEOT,636,HOGGAR XS 1.6,1,Privado,Física,HUMAHUACA,JUJUY,Masculino,1978,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2011-04-28,10006,SAN SALVADOR DE JUJUY Nº 3,Jujuy,Nacional,2011,20,PICK-UP,68,TOYOTA,38,HILUX 4X2 CABINA DOBLE SR C/AB 3.0 TDI,1,Privado,Física,CHORRILLOS,JUJUY,No identificado,1956,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2013-08-08,10007,PERICO,Jujuy,Nacional,2013,20,PICK-UP,19,FORD,WN,RANGER2 DC 4X2 XL 2.5L N,1,Privado,Física,PERICO,JUJUY,Masculino,1975,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2018-02-05,10008,SAN SALVADOR DE JUJUY Nº 4,Jujuy,Protocolo 21,2018,05,SEDAN 5 PUERTAS,044,FIAT,866,ARGO DRIVE 1.3,1,Privado,Física,HUMAHUACA,JUJUY,Masculino,1978,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-14,2014-07-31,10008,SAN SALVADOR DE JUJUY Nº 4,Jujuy,Protocolo 21,2014,04,RURAL 5 PUERTAS,047,FORD,997,ECOSPORT S 1.6L MT N,1,Privado,Física,S. S. DE JUJUY,JUJUY,Masculino,1981,ARGENTINA,100,38,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2016-08-10,11005,REALICO,La Pampa,Protocolo 21,2016,81,PICK-UP CABINA Y MEDIA,136,VOLKSWAGEN,307,SAVEIRO 1.6,1,Privado,Jurídica,RANCUL,LA PAMPA,No aplica,2011,No aplica,100,42,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2020-02-11,11008,SANTA ROSA Nº 2,La Pampa,Nacional,2019,20,PICK-UP,68,TOYOTA,93,HILUX 4X4 D/C SRX 2.8 TDI 6 M/T,1,Privado,Física,SANTA ROSA,LA PAMPA,Masculino,1986,ARGENTINA,100,42,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2023-01-12,11008,SANTA ROSA Nº 2,La Pampa,Nacional,2023,22,FURGON,29,MERCEDES BENZ,GU,SPRINTER 316 CDI FURGON MIXTO VIDRIADO 3665,1,Privado,Física,SANTA  ROSA,LA PAMPA,Masculino,1986,ARGENTINA,100,42,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2007-03-27,17010,SALTA Nº 6,Salta,Nacional,2007,20,PICK-UP,19,FORD,SV,RANGER DC 4X2 XLT 3.0L D,1,Privado,Física,B. SAN ANTONIO - SALTA,SALTA,Femenino,1975,ARGENTINA,100,66,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2019-03-25,17010,SALTA Nº 6,Salta,Nacional,2019,17,SEDAN 5 PUERTAS,37,RENAULT,2M,NUEVO SANDERO EXPRESSION,1,Privado,Física,Vª CHARTAS - SALTA,SALTA,Masculino,1985,ARGENTINA,100,66,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-14,2013-10-02,17010,SALTA Nº 6,Salta,Nacional,2013,17,SEDAN 5 PUERTAS,07,CITROEN,90,C4 5P 1.6I 16V X PACK LOOK,1,Privado,Física,VILLA CHARTAS - SALTA,SALTA,Masculino,1987,ARGENTINA,100,66,200
